category_name,price,model,car_type,year,distance,gear_type,color,vehicle_type
Chevrolet,15700.0,Другая,Другой,2023.0,7500.0,Автоматическая,Черный,Бензин
Chevrolet,10700.0,Другая,Пикап,2025.0,0.0,Механическая,Матовый,Бензин
Chevrolet,12000.0,Другая,Другой,2024.0,0.0,Автоматическая,Черный,Гибрид
Chevrolet,12400.0,Другая,Седан,2020.0,58000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,9300.0,Другая,Универсал,2023.0,18000.0,Механическая,Белый,Газ/Бензин
Chevrolet,16500.0,Другая,Седан,2023.0,30.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Другая,Другой,2021.0,4600.0,Механическая,Белый,Бензин
Chevrolet,13200.0,Другая,Кабриолет,2024.0,180.0,Автоматическая,Белый,Бензин
Chevrolet,6800.0,Другая,Седан,2010.0,300000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,8100.0,Другая,Седан,2024.0,3000.0,Механическая,Белый,Газ/Бензин
Chevrolet,11700.0,Другая,Седан,2018.0,90000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,13450.0,Другая,Седан,2023.0,36000.0,Автоматическая,Черный,Бензин
Chevrolet,16800.0,Другая,Седан,2024.0,500.0,Автоматическая,Черный,Электро
Chevrolet,8800.0,Другая,Седан,2014.0,92000.0,Автоматическая,Черный,Бензин
Chevrolet,9400.0,Другая,Другой,2022.0,9900.0,Механическая,Белый,Газ/Бензин
Chevrolet,9000.0,Другая,Седан,2015.0,135000.0,Механическая,Белый,Бензин
Chevrolet,11000.0,Другая,Седан,2020.0,113000.0,Механическая,Белый,Бензин
Chevrolet,8700.0,Другая,Другой,2023.0,4.0,Механическая,Белый,Бензин
Chevrolet,16500.0,Другая,Седан,2023.0,25000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,16300.0,Другая,Седан,2022.0,6000.0,Механическая,Белый,Бензин
Chevrolet,23000.0,Другая,Другой,2024.0,0.0,Механическая,Зеленый,Дизель
Chevrolet,8800.0,Другая,Седан,2014.0,92000.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Другая,Седан,2016.0,69800.0,Механическая,Белый,Бензин
Chevrolet,32000.0,Другая,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,55000.0,Другая,Внедорожник,2023.0,600.0,Автоматическая,Черный,Бензин
Chevrolet,46000.0,Другая,Внедорожник,2021.0,8643.0,Автоматическая,Синий,Бензин
Chevrolet,6600.0,Другая,Седан,2010.0,205000.0,Механическая,Белый,Бензин
Chevrolet,14300.0,Другая,Седан,2023.0,22000.0,Автоматическая,Черный,Бензин
Chevrolet,15700.0,Другая,Другой,2023.0,7500.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Другая,Другой,2012.0,95000.0,Автоматическая,Белый,Бензин
Kia,31000.0,K5,Седан,2021.0,11000.0,Автоматическая,Черный,Бензин
Chevrolet,15000.0,Другая,Другой,2023.0,1100.0,Автоматическая,Белый,Электро
Chevrolet,12500.0,Другая,Седан,2021.0,40700.0,Автоматическая,Белый,Бензин
Chevrolet,18300.0,Другая,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,11000.0,Другая,Седан,2014.0,188.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,10000.0,Другая,Другой,2014.0,170000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8500.0,Другая,Пикап,2024.0,350.0,Механическая,Белый,Бензин
Chevrolet,12100.0,Другая,Седан,2021.0,155000.0,Автоматическая,Белый,Бензин
Chevrolet,14000.0,Другая,Седан,2023.0,450.0,Механическая,Белый,Бензин
Chevrolet,19500.0,Другая,Внедорожник,2023.0,35000.0,Автоматическая,Белый,Бензин
Chevrolet,8100.0,Другая,Седан,2014.0,240000.0,Механическая,Белый,Газ/Бензин
Chevrolet,9500.0,Другая,Хэтчбек,2020.0,62000.0,Автоматическая,Коричневый,Бензин
Kia,20500.0,Seltos,Седан,2023.0,35700.0,Автоматическая,Белый,Бензин
Chevrolet,9500.0,Другая,Универсал,2009.0,3500000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,11300.0,Другая,Седан,2020.0,112000.0,Автоматическая,Черный,Бензин
Chevrolet,6300.0,Другая,Минивэн,2019.0,104000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8200.0,Другая,Седан,2015.0,154000.0,Механическая,Серебристый,Бензин
Chevrolet,4300.0,Другая,Минивэн,2007.0,2800.0,Механическая,Белый,Газ/Бензин
Chevrolet,39700.0,Другая,Седан,2022.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,35000.0,Другая,Внедорожник,2023.0,40000.0,Автоматическая,Черный,Бензин
Chevrolet,10700.0,Другая,Седан,2014.0,69903.0,Механическая,Белый,Бензин
Leapmotor,29000.0,,Внедорожник,2025.0,35.0,Автоматическая,Черный,Гибрид
Chevrolet,7600.0,Другая,Пикап,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,16700.0,Другая,Другой,2024.0,0.0,Автоматическая,Черный,Электро
Chevrolet,9700.0,Другая,Седан,2015.0,173000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,8300.0,Другая,Кабриолет,2024.0,20.0,Механическая,Белый,Бензин
Chevrolet,11600.0,Другая,Седан,2020.0,173000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16500.0,Другая,Седан,2023.0,18000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,11600.0,Другая,Хэтчбек,2019.0,70000.0,Автоматическая,Асфальт,Бензин
Chevrolet,10500.0,Другая,Другой,2025.0,0.0,Механическая,Белый,Газ/Бензин
Chevrolet,17000.0,Другая,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Другая,Седан,2016.0,69800.0,Механическая,Белый,Бензин
Chevrolet,18300.0,Другая,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,7600.0,Другая,Пикап,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,13200.0,Другая,Седан,2023.0,0.0,Механическая,Белый,Бензин
Chevrolet,27000.0,Другая,Седан,2023.0,9000.0,Автоматическая,Асфальт,Бензин
Chevrolet,7500.0,Другая,Пикап,2017.0,42000.0,Механическая,Белый,Бензин
Chevrolet,16500.0,Другая,Другой,2019.0,6500.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,41000.0,Другая,Внедорожник,2022.0,45000.0,Автоматическая,Белый,Бензин
Chevrolet,10800.0,Другая,Пикап,2023.0,2600.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Другая,Другой,2008.0,5.0,Механическая,Серый,Другой
Chevrolet,3700.0,Другая,Седан,2011.0,378900.0,Механическая,Белый,Бензин
Chevrolet,9000.0,Другая,Седан,2015.0,135000.0,Механическая,Белый,Бензин
Chevrolet,8800.0,Другая,Седан,2014.0,92000.0,Автоматическая,Черный,Бензин
Chevrolet,11300.0,Другая,Седан,2020.0,112000.0,Автоматическая,Черный,Бензин
Chevrolet,12600.0,Другая,Седан,2019.0,43000.0,Автоматическая,Белый,Бензин
Chevrolet,9000.0,Другая,Седан,2023.0,3500.0,Механическая,Черный,Газ/Бензин
Chevrolet,13000.0,Другая,Универсал,2019.0,49000.0,Автоматическая,Белый,Бензин
Chevrolet,32200.0,Другая,Универсал,2021.0,31000.0,Автоматическая,Асфальт,Бензин
BYD,27199.0,Song Plus DM-i Champion,Другой,2025.0,0.0,Автоматическая,Белый,Электро
Chevrolet,11150.0,Другая,Универсал,2016.0,170000.0,Механическая,Черный,Газ/Бензин
Chevrolet,12200.0,Другая,Хэтчбек,2020.0,162000.0,Автоматическая,Белый,Электро
Chevrolet,16800.0,Другая,Седан,2024.0,500.0,Автоматическая,Черный,Электро
Chevrolet,9000.0,Другая,Пикап,2013.0,191.0,Механическая,Белый,Другой
Chevrolet,9800.0,Другая,Седан,2018.0,110000.0,Автоматическая,Белый,Бензин
Chevrolet,14000.0,Другая,Универсал,2018.0,140000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7000.0,Другая,Седан,2023.0,40000.0,Механическая,Белый,Бензин
Chevrolet,8500.0,Другая,Внедорожник,2015.0,218000.0,Механическая,Серебристый,Газ/Бензин
Chevrolet,9500.0,Другая,Седан,2020.0,55000.0,Механическая,Черный,Бензин
Chevrolet,10400.0,Другая,Другой,2019.0,81000.0,Автоматическая,Белый,Бензин
Chevrolet,9000.0,Другая,Седан,2019.0,80000.0,Механическая,Серый,Газ/Бензин
Chevrolet,15000.0,Другая,Седан,2023.0,800.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Другая,Седан,2015.0,70000.0,Автоматическая,Белый,Бензин
Chevrolet,10700.0,Другая,Пикап,2025.0,0.0,Механическая,Матовый,Бензин
Chevrolet,11000.0,Другая,Седан,2018.0,135000.0,Автоматическая,Черный,Бензин
Chevrolet,6000.0,Другая,Другой,2018.0,138000.0,Механическая,Белый,Газ/Бензин
Chevrolet,9500.0,Другая,Хэтчбек,2020.0,62000.0,Автоматическая,Коричневый,Бензин
Chevrolet,20000.0,Другая,Седан,2005.0,142000.0,Автоматическая,Белый,Бензин
Chevrolet,15000.0,Другая,Другой,2023.0,1100.0,Автоматическая,Белый,Электро
Chevrolet,8100.0,Другая,Пикап,2024.0,3200.0,Механическая,Белый,Газ/Бензин
Chevrolet,20000.0,Другая,Другой,2018.0,80000.0,Автоматическая,Асфальт,Бензин
Chevrolet,7000.0,Другая,Седан,2019.0,167000.0,Механическая,Асфальт,Бензин
Chevrolet,7600.0,Другая,Хэтчбек,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7700.0,Другая,Минивэн,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,7700.0,Другая,Минивэн,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,7550.0,Другая,Минивэн,2025.0,20.0,Механическая,Белый,Бензин
Chevrolet,23000.0,Другая,Другой,2024.0,0.0,Механическая,Зеленый,Дизель
Chevrolet,7550.0,Другая,Минивэн,2025.0,20.0,Механическая,Белый,Бензин
Chevrolet,4000.0,Другая,Другой,2019.0,12000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,10500.0,Другая,Купе,2019.0,66000.0,Механическая,Белый,Бензин
Chevrolet,4000.0,Другая,Седан,2006.0,400000.0,Механическая,Белый,Бензин
Chevrolet,5400.0,Другая,Седан,2013.0,205.0,Механическая,Синий,Газ/Бензин
Chevrolet,12100.0,Другая,Седан,2022.0,96000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,9000.0,Другая,Седан,2015.0,135000.0,Механическая,Белый,Бензин
Chevrolet,4800.0,Другая,Седан,2012.0,445000.0,Механическая,Золотой,Газ/Бензин
Chevrolet,7550.0,Другая,Минивэн,2025.0,30.0,Механическая,Белый,Бензин
Chevrolet,3500.0,Другая,Седан,2008.0,150000.0,Механическая,Синий,Газ/Бензин
Chevrolet,10000.0,Другая,Седан,2019.0,61000.0,Механическая,Красный,Бензин
Chevrolet,14500.0,Другая,Седан,2023.0,7000.0,Механическая,Черный,Бензин
Chevrolet,8500.0,Другая,Седан,2018.0,58000.0,Автоматическая,Белый,Бензин
Chevrolet,13400.0,Другая,Седан,2021.0,34400.0,Механическая,Белый,Газ/Бензин
BYD,27999.0,Song Plus DM-i Champion,Другой,2025.0,0.0,Автоматическая,Белый,Электро
Chevrolet,6800.0,Другая,Пикап,2019.0,168000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,10700.0,Другая,Пикап,2025.0,0.0,Механическая,Матовый,Бензин
Chevrolet,16800.0,Другая,Седан,2024.0,500.0,Автоматическая,Черный,Электро
Chevrolet,10500.0,Другая,Седан,2016.0,69800.0,Механическая,Белый,Бензин
Chevrolet,54000.0,Другая,Внедорожник,2023.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,10000.0,Другая,Пикап,2024.0,1200.0,Механическая,Белый,Газ/Бензин
Chevrolet,19900.0,Другая,Внедорожник,2021.0,26000.0,Автоматическая,Белый,Бензин
Chevrolet,9500.0,Другая,Универсал,2009.0,3500000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,12500.0,Другая,Другой,2019.0,51000.0,Механическая,Коричневый,Бензин
Chevrolet,54000.0,Другая,Другой,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,54000.0,Другая,Внедорожник,2023.0,0.0,Автоматическая,Белый,Бензин
BYD,27900.0,Song Plus DM-i Champion,Другой,2024.0,10.0,Автоматическая,Белый,Электро
Chevrolet,8800.0,Другая,Седан,2014.0,92000.0,Автоматическая,Черный,Бензин
Chevrolet,11000.0,Другая,Седан,2014.0,180000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,12300.0,Другая,Седан,2015.0,172000.0,Автоматическая,Белый,Бензин
Chevrolet,11500.0,Другая,Седан,2019.0,134500.0,Автоматическая,Белый,Бензин
Chevrolet,3500.0,Другая,Седан,2009.0,150000.0,Механическая,Белый,Газ/Бензин
Leapmotor,29000.0,,Внедорожник,2025.0,35.0,Автоматическая,Черный,Гибрид
Chevrolet,8150.0,Другая,Другой,2024.0,0.0,Механическая,Синий,Другой
Chevrolet,7550.0,Другая,Минивэн,2025.0,30.0,Механическая,Белый,Бензин
Chevrolet,9000.0,Другая,Седан,2015.0,135000.0,Механическая,Белый,Бензин
Chevrolet,13450.0,Другая,Седан,2023.0,36000.0,Автоматическая,Черный,Бензин
Chevrolet,15300.0,Другая,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,13800.0,Другая,Седан,2023.0,29000.0,Автоматическая,Черный,Бензин
Chevrolet,7900.0,Другая,Седан,2018.0,120000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,15500.0,Другая,Седан,2023.0,15.0,Механическая,Белый,Бензин
Chevrolet,6000.0,Другая,Пикап,2015.0,45000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8800.0,Другая,Хэтчбек,2015.0,260000.0,Механическая,Черный,Газ/Бензин
Chevrolet,5000.0,Другая,Седан,2013.0,300000.0,Механическая,Золотой,Газ/Бензин
Chevrolet,54000.0,Другая,Внедорожник,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,8400.0,Другая,Седан,2015.0,207000.0,Механическая,Белый,Газ/Бензин
Chevrolet,16800.0,Другая,Седан,2024.0,500.0,Автоматическая,Черный,Электро
Chevrolet,9000.0,Другая,Седан,2016.0,170000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,10500.0,Другая,Пикап,2023.0,100.0,Механическая,Белый,Бензин
Chevrolet,7600.0,Другая,Пикап,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,23000.0,Другая,Другой,2024.0,0.0,Механическая,Зеленый,Дизель
Chevrolet,7500.0,Другая,Пикап,2025.0,10.0,Механическая,Белый,Бензин
Chevrolet,4000.0,Другая,Седан,2006.0,400000.0,Механическая,Белый,Бензин
Chevrolet,4300.0,Другая,Минивэн,2007.0,2800.0,Механическая,Белый,Газ/Бензин
Mitsubishi,13600.0,Pajero,Внедорожник,2006.0,28000.0,Автоматическая,Серый,Газ/Бензин
Chevrolet,7650.0,Другая,Пикап,2025.0,0.0,Механическая,Белый,Бензин
BYD,27500.0,Song Plus DM-i Champion,Внедорожник,2025.0,100.0,Автоматическая,Черный,Электро
Chevrolet,4300.0,Другая,Минивэн,2007.0,2800.0,Механическая,Белый,Газ/Бензин
Chevrolet,7550.0,Другая,Минивэн,2025.0,50.0,Механическая,Белый,Бензин
Chevrolet,11499.0,Другая,Универсал,2018.0,256000.0,Механическая,Черный,Газ/Бензин
Chevrolet,12000.0,Другая,Универсал,2024.0,10.0,Автоматическая,Черный,Гибрид
Chevrolet,49000.0,Другая,Внедорожник,2023.0,3200.0,Автоматическая,Черный,Бензин
Chevrolet,12500.0,Другая,Седан,2021.0,40700.0,Автоматическая,Белый,Бензин
Chevrolet,10700.0,Другая,Пикап,2025.0,0.0,Механическая,Матовый,Бензин
Chevrolet,7500.0,Другая,Пикап,2025.0,10.0,Механическая,Белый,Бензин
Chevrolet,54000.0,Другая,Другой,2023.0,0.0,Автоматическая,Черный,Бензин
Kia,20500.0,Seltos,Седан,2023.0,35700.0,Автоматическая,Белый,Бензин
Chevrolet,17000.0,Другая,Хэтчбек,2017.0,108000.0,Автоматическая,Голубой,Электро
Chevrolet,7550.0,Другая,Минивэн,2025.0,30.0,Механическая,Белый,Бензин
Chevrolet,16700.0,Другая,Другой,2024.0,0.0,Автоматическая,Черный,Электро
Chevrolet,13450.0,Другая,Седан,2023.0,36000.0,Автоматическая,Черный,Бензин
Chevrolet,8800.0,Другая,Седан,2014.0,92000.0,Автоматическая,Черный,Бензин
Chevrolet,7550.0,Другая,Хэтчбек,2025.0,2.0,Механическая,Белый,Бензин
Chevrolet,7550.0,Другая,Хэтчбек,2025.0,2.0,Механическая,Белый,Бензин
Chevrolet,4800.0,Другая,Седан,2012.0,445000.0,Механическая,Золотой,Газ/Бензин
Chevrolet,15000.0,Другая,Седан,2024.0,33000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,5000.0,Другая,Седан,2014.0,210000.0,Механическая,Белый,Газ/Бензин
Chevrolet,13000.0,Другая,Седан,2025.0,28.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Другая,Другой,2025.0,0.0,Механическая,Белый,Газ/Бензин
BYD,27999.0,Song Plus DM-i Champion,Другой,2025.0,0.0,Автоматическая,Белый,Электро
Chevrolet,7200.0,Damas,Пикап,2016.0,134076.0,Механическая,Белый,Газ/Бензин
Chevrolet,8500.0,Damas,Седан,2021.0,70000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,4500.0,Damas,Другой,2006.0,260000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3500.0,Damas,Универсал,1996.0,1.0,Механическая,Белый,Газ/Бензин
Chevrolet,8300.0,Damas,Седан,2024.0,120.0,Механическая,Белый,Бензин
Chevrolet,9400.0,Damas,Седан,2023.0,18150.0,Механическая,Белый,Газ/Бензин
Chevrolet,10100.0,Damas,Другой,2025.0,0.0,Механическая,Белый,Газ/Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7650.0,Damas,Другой,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7600.0,Damas,Минивэн,2025.0,32.0,Механическая,Белый,Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,50.0,Механическая,Белый,Бензин
Chevrolet,5800.0,Damas,Хэтчбек,2008.0,9999999.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,8200.0,Damas,Минивэн,2023.0,400.0,Механическая,Белый,Бензин
Chevrolet,4800.0,Damas,Внедорожник,2012.0,370000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6700.0,Damas,Седан,2022.0,71000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8800.0,Damas,Хэтчбек,2023.0,0.0,Механическая,Белый,Бензин
Chevrolet,7450.0,Damas,Седан,2025.0,100.0,Механическая,Белый,Бензин
Chevrolet,5500.0,Damas,Универсал,2020.0,177000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7600.0,Damas,Седан,2025.0,50.0,Механическая,Белый,Бензин
Chevrolet,5800.0,Damas,Универсал,2020.0,25700.0,Механическая,Белый,Газ/Бензин
Chevrolet,7000.0,Damas,Минивэн,2008.0,61000.0,Механическая,Белый,Газ/Бензин
Chevrolet,9200.0,Damas,Минивэн,2020.0,78.0,Механическая,Белый,Газ/Бензин
Chevrolet,8200.0,Damas,Купе,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,8000.0,Damas,Минивэн,2021.0,62000.0,Механическая,Белый,Газ/Бензин
Chevrolet,10000.0,Damas,Минивэн,2020.0,86000.0,Механическая,Белый,Бензин
Chevrolet,7600.0,Damas,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,6600.0,Damas,Универсал,2023.0,39000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,50.0,Механическая,Белый,Бензин
Chevrolet,6500.0,Damas,Другой,2022.0,53000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7850.0,Damas,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,7700.0,Damas,Пикап,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7700.0,Damas,Седан,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,6700.0,Damas,Седан,2021.0,900879.0,Механическая,Белый,Бензин
Chevrolet,7500.0,Damas,Седан,2022.0,20000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8100.0,Damas,Универсал,2023.0,0.0,Механическая,Белый,Бензин
Chevrolet,7800.0,Damas,Седан,2024.0,17000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6500.0,Damas,Седан,2022.0,105000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3500.0,Damas,Минивэн,2006.0,777777.0,Механическая,Белый,Газ/Бензин
Chevrolet,7550.0,Damas,Универсал,2025.0,5.0,Механическая,Белый,Бензин
Chevrolet,7599.0,Damas,Внедорожник,2025.0,20.0,Механическая,Белый,Бензин
Chevrolet,10500.0,Damas,Универсал,2023.0,6800.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Damas,Хэтчбек,2018.0,250000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7600.0,Damas,Минивэн,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,10450.0,Damas,Другой,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,5300.0,Damas,Хэтчбек,2018.0,230000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,6500.0,Damas,Минивэн,2022.0,68000.0,Механическая,Белый,Бензин
Chevrolet,4600.0,Damas,Седан,2010.0,204000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3500.0,Damas,Хэтчбек,2000.0,20000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6200.0,Damas,Универсал,2012.0,550000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6800.0,Damas,Минивэн,2021.0,135000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8100.0,Damas,Хэтчбек,2024.0,100.0,Механическая,Белый,Газ/Бензин
Chevrolet,7400.0,Damas,Универсал,2022.0,3900.0,Механическая,Белый,Газ/Бензин
Chevrolet,6500.0,Damas,Минивэн,2022.0,60000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,34.0,Механическая,Белый,Бензин
Chevrolet,8000.0,Damas,Другой,2024.0,800.0,Механическая,Белый,Газ/Бензин
Chevrolet,7600.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,6300.0,Damas,Седан,2022.0,99000.0,Механическая,Белый,Газ/Бензин
Chevrolet,4500.0,Damas,Другой,1996.0,401311.0,Механическая,Белый,Другой
Chevrolet,7600.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7600.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,7300.0,Damas,Другой,2024.0,100.0,Механическая,Белый,Бензин
Chevrolet,9100.0,Damas,Универсал,2023.0,3200.0,Механическая,Белый,Газ/Бензин
Chevrolet,8000.0,Damas,Минивэн,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,8200.0,Damas,Другой,2021.0,73000.0,Механическая,Белый,Бензин
Chevrolet,5200.0,Damas,Универсал,2016.0,146700.0,Механическая,Белый,Газ/Бензин
Chevrolet,8000.0,Damas,Седан,2022.0,40000.0,Механическая,Асфальт,Газ/Бензин
Chevrolet,8000.0,Damas,Минивэн,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,6200.0,Damas,Седан,2021.0,59000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7650.0,Damas,Другой,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,8200.0,Damas,Седан,2022.0,50000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7000.0,Damas,Минивэн,2020.0,57000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7300.0,Damas,Универсал,2024.0,19000.0,Механическая,Белый,Бензин
Chevrolet,4500.0,Damas,Хэтчбек,2007.0,0.0,Механическая,Белый,Другой
Chevrolet,9500.0,Damas,Минивэн,2023.0,20.0,Механическая,Белый,Бензин
Chevrolet,7500.0,Damas,Пикап,2025.0,5.0,Механическая,Белый,Бензин
Chevrolet,7350.0,Damas,Минивэн,2024.0,3800.0,Механическая,Белый,Бензин
Chevrolet,7500.0,Damas,Хэтчбек,2024.0,34900.0,Механическая,Белый,Бензин
Chevrolet,7550.0,Damas,Минивэн,2025.0,112.0,Механическая,Белый,Бензин
Chevrolet,5250.0,Damas,Минивэн,2019.0,240000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6900.0,Damas,Универсал,2024.0,2500.0,Механическая,Белый,Бензин
Chevrolet,5300.0,Damas,Универсал,2018.0,350000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7650.0,Damas,Другой,2025.0,0.0,Механическая,Белый,Другой
Chevrolet,6700.0,Damas,Минивэн,2022.0,60000.0,Механическая,Белый,Газ/Бензин
Chevrolet,2000.0,Damas,Седан,2002.0,745000.0,Механическая,Белый,Другой
Chevrolet,9500.0,Damas,Минивэн,2023.0,0.0,Механическая,Белый,Бензин
Chevrolet,8000.0,Damas,Другой,2024.0,3500.0,Механическая,Белый,Газ/Бензин
Chevrolet,9500.0,Damas,Седан,2023.0,1.0,Механическая,Белый,Бензин
Chevrolet,7500.0,Damas,Универсал,2023.0,15000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3300.0,Damas,Внедорожник,2009.0,210000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,7800.0,Damas,Универсал,2025.0,2500.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Damas,Другой,2011.0,204000.0,Механическая,Белый,Газ/Бензин
Chevrolet,9000.0,Damas,Минивэн,2024.0,90.0,Механическая,Белый,Бензин
Chevrolet,9300.0,Damas,Универсал,2021.0,25000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8300.0,Damas,Хэтчбек,2023.0,2500.0,Механическая,Белый,Бензин
Chevrolet,3400.0,Damas,Минивэн,2009.0,548000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6500.0,Damas,Пикап,2020.0,97000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8500.0,Damas,Другой,2020.0,51000.0,Механическая,Белый,Газ/Бензин
Chevrolet,10200.0,Damas,Универсал,2023.0,8200.0,Механическая,Белый,Газ/Бензин
Chevrolet,8700.0,Damas,Другой,2024.0,0.0,Механическая,Белый,Бензин
Chevrolet,5800.0,Damas,Минивэн,2019.0,109000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8000.0,Damas,Универсал,2025.0,0.0,Механическая,Белый,Бензин
Chevrolet,9100.0,Damas,Хэтчбек,2025.0,3000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7600.0,Damas,Седан,2024.0,7150.0,Механическая,Синий,Бензин
Chevrolet,8200.0,Damas,Универсал,2024.0,31.0,Механическая,Белый,Бензин
Chevrolet,6500.0,Damas,Минивэн,2023.0,30000.0,Механическая,Белый,Бензин
Chevrolet,7000.0,Damas,Минивэн,2022.0,31000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,8200.0,Damas,Универсал,2022.0,7000.0,Механическая,Белый,Бензин
Chevrolet,7800.0,Damas,Универсал,2025.0,3000.0,Механическая,Белый,Газ/Бензин
Chevrolet,4350.0,Damas,Седан,2010.0,350000.0,Механическая,Оливковый,Газ/Бензин
